changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,multiplicative,0.13653297603700815
0.01,1.0,multiplicative,0.13668580320325346
0.01,10.0,multiplicative,0.13675477737990505
0.05,1.0,multiplicative,0.1369867698682819
0.05,10.0,multiplicative,0.13753321634020205
0.01,10.0,additive,0.13856599001816725
0.01,1.0,additive,0.13865480203045769
0.01,5.0,additive,0.1386988499750946
0.05,5.0,multiplicative,0.13883320675873478
0.05,5.0,additive,0.1409563828627208
0.05,10.0,additive,0.14104266733020132
0.05,1.0,additive,0.141211119451992
0.1,1.0,multiplicative,0.1456171788299483
0.1,5.0,multiplicative,0.14641470316619515
0.1,10.0,multiplicative,0.14717059682832984
0.1,5.0,additive,0.1555533606897673
0.1,10.0,additive,0.15880889199633755
0.1,1.0,additive,0.16832923344258013
