changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,1.0,multiplicative,0.12870031840291812
0.05,10.0,multiplicative,0.12936166230549384
0.05,5.0,multiplicative,0.13453679980810807
0.1,1.0,multiplicative,0.1360843655236345
0.1,10.0,multiplicative,0.13856416504143768
0.01,10.0,multiplicative,0.13878435895913258
0.01,1.0,multiplicative,0.13901136852921803
0.01,5.0,multiplicative,0.13922758585162187
0.1,5.0,multiplicative,0.13968187826078263
0.01,1.0,additive,0.142899749441436
0.01,5.0,additive,0.14382291689204563
0.01,10.0,additive,0.1440909977258797
0.05,1.0,additive,0.14876078443529017
0.05,5.0,additive,0.15060056067260452
0.05,10.0,additive,0.15080863455372434
0.1,1.0,additive,0.16181488006577555
0.1,5.0,additive,0.1644858230908853
0.1,10.0,additive,0.1677014001890415
