changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.1327433209253126
0.05,1.0,multiplicative,0.13317409933446667
0.1,1.0,multiplicative,0.14072791789358377
0.1,10.0,multiplicative,0.14639211967003427
0.05,5.0,multiplicative,0.14677922496318127
0.01,10.0,multiplicative,0.14782018007186
0.01,5.0,multiplicative,0.14818665115273882
0.01,1.0,multiplicative,0.14819212409797877
0.1,5.0,multiplicative,0.14825344533912288
0.01,1.0,additive,0.15298241285354
0.01,5.0,additive,0.15342479127293854
0.01,10.0,additive,0.1537191042143989
0.05,1.0,additive,0.1598396634555402
0.05,10.0,additive,0.1607691868069044
0.05,5.0,additive,0.1612577922488306
0.1,5.0,additive,0.1768638699289146
0.1,1.0,additive,0.17803440452304634
0.1,10.0,additive,0.1791391000926481
