changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19274498200876056
0.01,10.0,additive,0.19296627966771965
0.01,1.0,additive,0.19313635464692033
0.05,5.0,multiplicative,0.19904254008577604
0.05,1.0,multiplicative,0.19951516161953317
0.05,5.0,additive,0.19967056550803147
0.01,10.0,multiplicative,0.19985556288057107
0.01,5.0,multiplicative,0.1998709073906391
0.01,1.0,multiplicative,0.20012919285897074
0.05,10.0,multiplicative,0.20016599072579033
0.05,1.0,additive,0.20017429131896536
0.05,10.0,additive,0.2012521804504784
0.1,1.0,multiplicative,0.20688103397768876
0.1,10.0,multiplicative,0.20689188748712714
0.1,5.0,multiplicative,0.2069644464407252
0.1,10.0,additive,0.2073534781225564
0.1,5.0,additive,0.20818806545620241
0.1,1.0,additive,0.21524920993662658
