changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19264321165594342
0.01,10.0,additive,0.19289167406479701
0.01,1.0,additive,0.19306824336644435
0.05,5.0,additive,0.1993399623788282
0.05,1.0,additive,0.19975457085366502
0.05,10.0,additive,0.20020974962189955
0.05,5.0,multiplicative,0.2004015522861991
0.05,1.0,multiplicative,0.20090839661787122
0.05,10.0,multiplicative,0.20141769995819217
0.01,1.0,multiplicative,0.20352561503793695
0.01,10.0,multiplicative,0.20381355317279679
0.01,5.0,multiplicative,0.2040143661635989
0.1,5.0,additive,0.2047856939169051
0.1,10.0,multiplicative,0.20690691881433318
0.1,1.0,multiplicative,0.20748222230035884
0.1,5.0,multiplicative,0.20855546603796657
0.1,10.0,additive,0.21008333023921708
0.1,1.0,additive,0.22100598035073343
