changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.1923755714662182
0.01,10.0,additive,0.19247883806607793
0.01,1.0,additive,0.1925394755328752
0.01,1.0,multiplicative,0.1977600849092877
0.01,10.0,multiplicative,0.1980380268353735
0.01,5.0,multiplicative,0.19820293860009405
0.05,5.0,additive,0.19989688984626425
0.05,1.0,multiplicative,0.1999717367439055
0.05,5.0,multiplicative,0.20020121582235442
0.05,1.0,additive,0.2003645219552353
0.05,10.0,additive,0.20049827795418518
0.05,10.0,multiplicative,0.2006715063927005
0.1,5.0,additive,0.20592529878805832
0.1,1.0,multiplicative,0.20720920506576349
0.1,10.0,multiplicative,0.20736869089862178
0.1,10.0,additive,0.20892197779711746
0.1,5.0,multiplicative,0.2152206153479455
0.1,1.0,additive,0.21547514348822422
