changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.12213773618502761
0.05,1.0,multiplicative,0.12232969539593132
0.05,10.0,multiplicative,0.12237129849586852
0.1,10.0,multiplicative,0.13850174421659586
0.1,1.0,multiplicative,0.13950826670328534
0.01,1.0,additive,0.14160565426996122
0.01,5.0,additive,0.14284658705219577
0.1,5.0,multiplicative,0.1431504131953619
0.01,10.0,additive,0.14379488396893955
0.01,10.0,multiplicative,0.14981420494004868
0.01,1.0,multiplicative,0.1499369718254928
0.01,5.0,multiplicative,0.15028649763885438
0.05,5.0,additive,0.15124895352499884
0.05,1.0,additive,0.1512648598899099
0.05,10.0,additive,0.15358532883067505
0.1,5.0,additive,0.19333790581642743
0.1,1.0,additive,0.19692809235262362
0.1,10.0,additive,0.19959149722904615
