changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,additive,0.13796518413788475
0.01,10.0,additive,0.13812702335315893
0.01,5.0,additive,0.13815474877005984
0.05,1.0,multiplicative,0.1434988366330937
0.05,1.0,additive,0.1437649729533852
0.05,10.0,multiplicative,0.14380564865653234
0.05,5.0,multiplicative,0.14382746040053102
0.05,10.0,additive,0.14457269858413277
0.05,5.0,additive,0.14528191960239745
0.1,10.0,additive,0.14536394209310657
0.1,1.0,additive,0.14583737498558533
0.1,5.0,additive,0.1466955144175125
0.01,5.0,multiplicative,0.1485648518411373
0.01,10.0,multiplicative,0.148761479458231
0.01,1.0,multiplicative,0.1491611302179058
0.1,10.0,multiplicative,0.14998829208743267
0.1,5.0,multiplicative,0.15019243592202974
0.1,1.0,multiplicative,0.1505668937432154
