changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,1.0,multiplicative,0.13912253874146527
0.05,5.0,multiplicative,0.13916806996335493
0.05,10.0,multiplicative,0.1391781059075033
0.01,10.0,multiplicative,0.14046749645736517
0.01,5.0,multiplicative,0.1406311760470674
0.01,1.0,multiplicative,0.14079464672979014
0.1,1.0,multiplicative,0.1449085311120537
0.1,5.0,multiplicative,0.144979812654333
0.1,10.0,additive,0.14523295066283404
0.1,5.0,additive,0.14526798630138354
0.01,1.0,additive,0.14542755451200767
0.01,10.0,additive,0.14561998805184728
0.01,5.0,additive,0.14565328616090598
0.05,5.0,additive,0.1463534329258659
0.05,10.0,additive,0.14648084651162077
0.05,1.0,additive,0.1465149809427831
0.1,10.0,multiplicative,0.14971443037116752
0.1,1.0,additive,0.1730796177376116
