changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19109212716547366
0.01,10.0,additive,0.19120768749001218
0.01,1.0,additive,0.19145084850209024
0.01,10.0,multiplicative,0.19446533564451676
0.01,5.0,multiplicative,0.19467928739951043
0.01,1.0,multiplicative,0.1947185709379566
0.05,5.0,multiplicative,0.19606660608831444
0.05,5.0,additive,0.1962163183150784
0.05,10.0,additive,0.19621787853766698
0.05,1.0,multiplicative,0.19629185916368935
0.05,10.0,multiplicative,0.19654751570960108
0.05,1.0,additive,0.19710460296471155
0.1,1.0,multiplicative,0.20830361580415446
0.1,5.0,multiplicative,0.20845882346955755
0.1,10.0,multiplicative,0.21031528923858445
0.1,1.0,additive,0.2122904773552799
0.1,10.0,additive,0.21269886108950056
0.1,5.0,additive,0.21278504569997808
