changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,1.0,multiplicative,0.08216294304442238
0.05,10.0,multiplicative,0.0821977770813389
0.05,5.0,multiplicative,0.08222670501892376
0.01,10.0,multiplicative,0.08242850266673071
0.01,1.0,multiplicative,0.0824459200222694
0.1,10.0,multiplicative,0.08245999164876444
0.01,5.0,multiplicative,0.08246080496900153
0.1,1.0,multiplicative,0.08247729856960005
0.1,5.0,multiplicative,0.08252576846963142
0.1,1.0,additive,0.08356082423637384
0.1,5.0,additive,0.083565936130771
0.1,10.0,additive,0.08358264742425768
0.05,5.0,additive,0.08375803308550712
0.05,1.0,additive,0.08383452302228409
0.05,10.0,additive,0.08391142229073027
0.01,1.0,additive,0.08437570903405296
0.01,10.0,additive,0.08456395488041994
0.01,5.0,additive,0.08460444595454396
