changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,multiplicative,0.10818449543488633
0.01,1.0,multiplicative,0.10821338182304407
0.01,10.0,multiplicative,0.10847105430514234
0.05,5.0,multiplicative,0.10917036032380896
0.05,1.0,multiplicative,0.1091993841234827
0.05,10.0,multiplicative,0.10920424363842596
0.1,5.0,multiplicative,0.10957677014986983
0.1,10.0,multiplicative,0.10985292562546287
0.01,5.0,additive,0.11005815148959533
0.01,10.0,additive,0.1100831776877652
0.01,1.0,additive,0.11023974858965188
0.05,5.0,additive,0.11111981402498265
0.05,10.0,additive,0.11124234249906637
0.05,1.0,additive,0.11125673181600294
0.1,10.0,additive,0.11165240100919048
0.1,5.0,additive,0.11167020489696451
0.1,1.0,additive,0.11180501399989516
0.1,1.0,multiplicative,0.11832242774391151
