changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08340895318470894
0.05,1.0,multiplicative,0.08341119436606692
0.01,5.0,multiplicative,0.08342283480126246
0.05,10.0,multiplicative,0.08343405846126699
0.01,10.0,multiplicative,0.08343689957318659
0.01,1.0,multiplicative,0.08346177214683506
0.1,5.0,multiplicative,0.08385484904474282
0.1,10.0,multiplicative,0.0839032101129029
0.1,1.0,multiplicative,0.08393745407463156
0.05,10.0,additive,0.0864493722776425
0.1,5.0,additive,0.0864674808806604
0.1,1.0,additive,0.08647412241196491
0.1,10.0,additive,0.08650487644018118
0.05,1.0,additive,0.08653277253101628
0.05,5.0,additive,0.08653473037199758
0.01,10.0,additive,0.08671272465291527
0.01,1.0,additive,0.08674141782032832
0.01,5.0,additive,0.08674741538153978
