changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.11718120335705692
0.05,1.0,multiplicative,0.12184816276356071
0.05,5.0,multiplicative,0.12320078830763326
0.01,10.0,multiplicative,0.12350182979835447
0.1,1.0,multiplicative,0.12351618347073066
0.01,1.0,multiplicative,0.12360525240455905
0.01,5.0,multiplicative,0.12375860515942122
0.01,1.0,additive,0.1264449942263171
0.1,10.0,multiplicative,0.12681196049100074
0.01,5.0,additive,0.12698819056821653
0.1,5.0,multiplicative,0.12706336160559123
0.01,10.0,additive,0.12719722594534386
0.05,1.0,additive,0.1301159747522131
0.05,5.0,additive,0.1312972531510364
0.05,10.0,additive,0.1314642774135194
0.1,1.0,additive,0.1467362700242576
0.1,5.0,additive,0.1492236832653561
0.1,10.0,additive,0.14990236688805192
