changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,multiplicative,0.10821360261918526
0.01,1.0,multiplicative,0.10824240838004529
0.01,10.0,multiplicative,0.10849059642273498
0.05,5.0,multiplicative,0.10915798634643363
0.05,1.0,multiplicative,0.10918066713520808
0.05,10.0,multiplicative,0.10918286282115619
0.1,5.0,multiplicative,0.10955736794169925
0.1,10.0,multiplicative,0.10981665580645943
0.01,5.0,additive,0.1099852922385061
0.01,10.0,additive,0.11001124631670273
0.01,1.0,additive,0.1101512205841322
0.05,5.0,additive,0.11101205793701842
0.05,10.0,additive,0.11112542672146408
0.05,1.0,additive,0.11114316040004685
0.1,10.0,additive,0.11154745445767222
0.1,5.0,additive,0.11156073491883205
0.1,1.0,additive,0.11168625164762876
0.1,1.0,multiplicative,0.11780831326698805
