changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.1911972389394346
0.01,10.0,additive,0.1914504491640607
0.01,1.0,additive,0.19164341301948548
0.05,5.0,multiplicative,0.1993612565312033
0.01,10.0,multiplicative,0.19967305450442333
0.05,1.0,multiplicative,0.19980402177575063
0.01,5.0,multiplicative,0.19981832744913375
0.01,1.0,multiplicative,0.2000054284801974
0.05,10.0,multiplicative,0.20050009907291913
0.05,1.0,additive,0.2127281209103621
0.05,5.0,additive,0.21886442514855264
0.05,10.0,additive,0.22524340319583244
0.1,5.0,additive,0.2270117111492294
0.1,10.0,additive,0.22756261452940788
0.1,1.0,multiplicative,0.2366343440894045
0.1,1.0,additive,0.23979821820011285
0.1,5.0,multiplicative,0.24395485777898632
0.1,10.0,multiplicative,0.2446214327479171
