changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.08355755568833595
0.05,1.0,multiplicative,0.08357040387298165
0.05,5.0,multiplicative,0.08358740345272749
0.1,10.0,multiplicative,0.08373162619761873
0.1,1.0,multiplicative,0.0837868161873576
0.01,10.0,multiplicative,0.08378888003201838
0.01,1.0,multiplicative,0.08379840061588738
0.01,5.0,multiplicative,0.08380322845414315
0.1,5.0,multiplicative,0.0838093172427691
0.1,5.0,additive,0.08383094789555277
0.1,10.0,additive,0.08384735399245516
0.1,1.0,additive,0.0839555138726515
0.05,5.0,additive,0.084055631569708
0.05,10.0,additive,0.08405576802173782
0.05,1.0,additive,0.0840727776506939
0.01,5.0,additive,0.08486794083987262
0.01,1.0,additive,0.0848854800689096
0.01,10.0,additive,0.08490441871091198
