changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.1331924713559599
0.05,1.0,multiplicative,0.13370845521088795
0.05,5.0,multiplicative,0.1339457611342016
0.01,1.0,additive,0.14076243459089868
0.1,1.0,multiplicative,0.14119461513946174
0.01,5.0,additive,0.1412037720763197
0.01,10.0,additive,0.14153437480199052
0.1,10.0,multiplicative,0.1429938623898624
0.1,5.0,multiplicative,0.14319279072048216
0.01,10.0,multiplicative,0.1453073927096473
0.01,1.0,multiplicative,0.1454181969475582
0.01,5.0,multiplicative,0.14572551381137555
0.05,1.0,additive,0.14630743358407844
0.05,10.0,additive,0.14708345198420186
0.05,5.0,additive,0.1476533438952206
0.1,5.0,additive,0.16492423485452443
0.1,1.0,additive,0.16626966300003276
0.1,10.0,additive,0.16744137930810574
