changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.1,5.0,multiplicative,0.10462108727768402
0.05,1.0,multiplicative,0.10666351313186445
0.1,10.0,multiplicative,0.10691682020028379
0.05,5.0,multiplicative,0.10811777270673299
0.05,10.0,multiplicative,0.10967061331287065
0.01,10.0,additive,0.11459569138386642
0.01,5.0,additive,0.11466708870371624
0.01,1.0,additive,0.11483738211831454
0.1,1.0,multiplicative,0.11603238670222195
0.01,1.0,multiplicative,0.11739213194609317
0.01,5.0,multiplicative,0.1175145581801932
0.01,10.0,multiplicative,0.11771713947973901
0.05,10.0,additive,0.11826394479111135
0.05,5.0,additive,0.118327035614086
0.05,1.0,additive,0.11852625414933825
0.1,10.0,additive,0.12016451498329718
0.1,5.0,additive,0.12019320681613475
0.1,1.0,additive,0.15492534369925848
