changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.11604326206812475
0.01,10.0,additive,0.11615528996699928
0.01,1.0,additive,0.11646606558801394
0.1,10.0,additive,0.11722915877115386
0.1,5.0,additive,0.11737278311453732
0.1,1.0,additive,0.11738173765589525
0.05,1.0,additive,0.11817823380882
0.05,5.0,additive,0.11874732139599219
0.05,10.0,additive,0.1197378010483624
0.1,5.0,multiplicative,0.12462121159128671
0.05,1.0,multiplicative,0.12531432148025662
0.05,10.0,multiplicative,0.1274202222207023
0.05,5.0,multiplicative,0.127523743522658
0.1,10.0,multiplicative,0.12794995058260447
0.1,1.0,multiplicative,0.1283285185359455
0.01,1.0,multiplicative,0.1362038192840634
0.01,10.0,multiplicative,0.1385070105883451
0.01,5.0,multiplicative,0.13942692596435066
