changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08377155119703646
0.05,1.0,multiplicative,0.08409588617287106
0.05,10.0,multiplicative,0.08598729176986013
0.01,1.0,multiplicative,0.11808236456987473
0.01,10.0,multiplicative,0.11831390848705142
0.01,5.0,multiplicative,0.12092441384663576
0.1,10.0,multiplicative,0.12884041213207617
0.1,1.0,multiplicative,0.130573816913807
0.1,5.0,multiplicative,0.14427134625374768
0.01,1.0,additive,0.14610068386240416
0.01,5.0,additive,0.150268782302141
0.01,10.0,additive,0.1521631684547908
0.05,5.0,additive,0.16056372502866534
0.05,1.0,additive,0.16080135499830137
0.05,10.0,additive,0.16724123146816045
0.1,5.0,additive,0.26187245161276507
0.1,1.0,additive,0.2699022144448705
0.1,10.0,additive,0.27599156862596
