changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.13081865004432164
0.05,1.0,multiplicative,0.13114077499788285
0.1,1.0,multiplicative,0.13909634859539546
0.1,10.0,multiplicative,0.15069143805940205
0.01,10.0,multiplicative,0.1509064830242084
0.01,5.0,multiplicative,0.15112528152733115
0.01,1.0,multiplicative,0.15179789573427757
0.1,5.0,multiplicative,0.15483782787692713
0.01,5.0,additive,0.163944435960751
0.01,10.0,additive,0.16444273841576915
0.01,1.0,additive,0.16447366853430864
0.05,5.0,multiplicative,0.16820119616844
0.05,1.0,additive,0.1726235465021083
0.05,10.0,additive,0.17355025618375855
0.05,5.0,additive,0.17397910213287873
0.1,5.0,additive,0.18691322389623868
0.1,1.0,additive,0.18781433132989656
0.1,10.0,additive,0.18875284541123394
