changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19106930376845038
0.01,10.0,additive,0.1913447766734961
0.01,1.0,additive,0.19154057357593052
0.05,5.0,additive,0.19843353013545104
0.05,1.0,additive,0.19887841148118718
0.05,10.0,additive,0.19939556961900237
0.05,5.0,multiplicative,0.20009171257320363
0.05,1.0,multiplicative,0.20061192466870095
0.05,10.0,multiplicative,0.20113578215671854
0.01,10.0,multiplicative,0.20244092711231493
0.01,5.0,multiplicative,0.20257662747214725
0.01,1.0,multiplicative,0.2027012041191112
0.1,5.0,additive,0.20565175417572587
0.1,10.0,multiplicative,0.20769009865787103
0.1,5.0,multiplicative,0.20840853253869943
0.1,1.0,multiplicative,0.2085654557970266
0.1,10.0,additive,0.21157465461733121
0.1,1.0,additive,0.2234718475852806
