changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,additive,0.17837994533686868
0.1,1.0,additive,0.17847078943618302
0.1,10.0,additive,0.1785832456260934
0.1,5.0,additive,0.17953002344023739
0.1,10.0,multiplicative,0.18259002828055326
0.1,5.0,multiplicative,0.18259759377418508
0.05,10.0,multiplicative,0.1826890396363868
0.1,1.0,multiplicative,0.18335885826693904
0.01,1.0,additive,0.1849011105533878
0.01,5.0,additive,0.18492110209068358
0.01,10.0,additive,0.18494757870464773
0.05,5.0,multiplicative,0.18526379884632205
0.05,1.0,multiplicative,0.18575899586840305
0.05,1.0,additive,0.1865935194280201
0.05,10.0,additive,0.1866417500816022
0.01,1.0,multiplicative,0.20773002128400994
0.01,5.0,multiplicative,0.20815506255234834
0.01,10.0,multiplicative,0.20815832841442813
