changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,additive,0.1429090991443946
0.01,10.0,additive,0.1431247717273926
0.01,5.0,additive,0.14314766289416533
0.05,5.0,multiplicative,0.144029382452297
0.05,10.0,multiplicative,0.14408246843416506
0.05,1.0,multiplicative,0.14426929329564792
0.05,1.0,additive,0.15144550644036658
0.05,10.0,additive,0.15243709591548024
0.05,5.0,additive,0.1534370920212825
0.1,10.0,multiplicative,0.15346215113879805
0.1,10.0,additive,0.1536394144598677
0.1,1.0,multiplicative,0.1541560303378175
0.1,1.0,additive,0.15433446644335883
0.1,5.0,multiplicative,0.15468823204970183
0.01,5.0,multiplicative,0.15482242215085582
0.01,10.0,multiplicative,0.15511756009224406
0.1,5.0,additive,0.15555274035694905
0.01,1.0,multiplicative,0.15600984814899316
