changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.10646069551022602
0.01,10.0,multiplicative,0.10655512140290462
0.01,5.0,multiplicative,0.10659148627406152
0.01,10.0,additive,0.10659389442747276
0.01,5.0,additive,0.10695990812408931
0.01,1.0,additive,0.10697279348493563
0.05,1.0,multiplicative,0.10700602163587407
0.05,5.0,additive,0.10706751610370208
0.05,10.0,additive,0.1070866413599251
0.05,5.0,multiplicative,0.10731270509794717
0.05,10.0,multiplicative,0.1074314518152486
0.05,1.0,additive,0.11743612025650106
0.1,1.0,multiplicative,0.12396493688564884
0.1,10.0,additive,0.12466415361919439
0.1,5.0,multiplicative,0.12710633634841406
0.1,1.0,additive,0.1296231971454947
0.1,10.0,multiplicative,0.1385873661426995
0.1,5.0,additive,0.17634622221923432
