changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.08385530782866256
0.05,5.0,multiplicative,0.0839007670836782
0.05,1.0,multiplicative,0.08391000359322241
0.1,1.0,multiplicative,0.08412099913328518
0.1,10.0,multiplicative,0.08413998183835039
0.1,5.0,multiplicative,0.08415398513264115
0.01,10.0,multiplicative,0.08427360887760454
0.01,5.0,multiplicative,0.08427722008790081
0.01,1.0,multiplicative,0.08428432600092779
0.1,5.0,additive,0.0859036080930408
0.1,1.0,additive,0.08591370685483929
0.1,10.0,additive,0.08592694786395637
0.05,1.0,additive,0.08609884205639319
0.05,10.0,additive,0.08613428472990158
0.05,5.0,additive,0.08619928104622715
0.01,10.0,additive,0.08635785569271662
0.01,5.0,additive,0.0863877473363347
0.01,1.0,additive,0.08641207413634365
