changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08441303738230045
0.05,10.0,multiplicative,0.08443926407071614
0.05,1.0,multiplicative,0.08461489445915046
0.01,10.0,multiplicative,0.08475988556908347
0.01,5.0,multiplicative,0.08477767484616475
0.01,1.0,multiplicative,0.08480303133462673
0.1,5.0,multiplicative,0.08483883912114351
0.1,10.0,multiplicative,0.08491465252726152
0.1,1.0,multiplicative,0.08502133737759549
0.1,5.0,additive,0.08524327490487861
0.1,1.0,additive,0.08527182489650172
0.1,10.0,additive,0.08527278734760965
0.05,10.0,additive,0.08549294904695684
0.05,5.0,additive,0.08552690628833522
0.05,1.0,additive,0.08553063653233675
0.01,10.0,additive,0.08609336476033898
0.01,5.0,additive,0.08609439734131258
0.01,1.0,additive,0.08610684661588483
