changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,1.0,multiplicative,0.0842247393911662
0.05,10.0,multiplicative,0.08425996139881854
0.05,5.0,multiplicative,0.08429680631460572
0.01,10.0,multiplicative,0.08446445007941394
0.1,10.0,multiplicative,0.08446900406288417
0.01,1.0,multiplicative,0.0844781043942248
0.01,5.0,multiplicative,0.08448328892173489
0.1,1.0,multiplicative,0.08448600695279347
0.1,5.0,multiplicative,0.08452866691568922
0.1,5.0,additive,0.08526579467200936
0.1,1.0,additive,0.08526638594415564
0.1,10.0,additive,0.08528530574086447
0.05,5.0,additive,0.08547402052284492
0.05,1.0,additive,0.085543405842551
0.05,10.0,additive,0.08560883280444419
0.01,1.0,additive,0.08595355114620952
0.01,10.0,additive,0.08611247020817567
0.01,5.0,additive,0.08614363481266912
