changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.1687372671616848
0.01,1.0,additive,0.16952572502488528
0.01,10.0,additive,0.16952667905136726
0.01,5.0,additive,0.16958347971764665
0.01,10.0,multiplicative,0.16970445273455217
0.01,5.0,multiplicative,0.17151084911824677
0.05,1.0,multiplicative,0.1740036339602603
0.1,5.0,multiplicative,0.17492504591061073
0.05,5.0,multiplicative,0.17494059954413543
0.1,1.0,multiplicative,0.174993830574865
0.1,10.0,multiplicative,0.1757555611928503
0.05,10.0,multiplicative,0.1769114616542322
0.05,10.0,additive,0.17902973298854258
0.05,5.0,additive,0.18162139614548328
0.05,1.0,additive,0.1820429101776914
0.1,5.0,additive,0.189076732535922
0.1,10.0,additive,0.18921882659033534
0.1,1.0,additive,0.2226385593886689
