changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.08552962306242429
0.05,1.0,multiplicative,0.08553798035122451
0.05,5.0,multiplicative,0.08557292802985204
0.1,5.0,additive,0.08568782177574137
0.1,10.0,additive,0.08571706313515956
0.1,10.0,multiplicative,0.08577354060551605
0.1,1.0,multiplicative,0.0858399501691718
0.1,1.0,additive,0.08584735101042307
0.01,10.0,multiplicative,0.08585208295273068
0.01,1.0,multiplicative,0.08585649732682697
0.1,5.0,multiplicative,0.08587016663520029
0.01,5.0,multiplicative,0.08587744507437747
0.05,5.0,additive,0.08597341437618214
0.05,10.0,additive,0.08597391890464282
0.05,1.0,additive,0.08599930386932635
0.01,5.0,additive,0.08720608447304706
0.01,1.0,additive,0.08721672549876033
0.01,10.0,additive,0.08724278745973708
