changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.17568210563539652
0.01,1.0,additive,0.1761407200597786
0.01,10.0,additive,0.17653961106621394
0.1,5.0,multiplicative,0.17852286689226873
0.1,10.0,multiplicative,0.17854312115656404
0.1,1.0,multiplicative,0.17861575524106288
0.05,1.0,multiplicative,0.17922326850887257
0.05,5.0,multiplicative,0.1794689888460992
0.05,10.0,multiplicative,0.17983173664778482
0.05,5.0,additive,0.18549736493979835
0.05,10.0,additive,0.18630062286290883
0.1,1.0,additive,0.18674986514500638
0.05,1.0,additive,0.18686068084163165
0.1,10.0,additive,0.186920700651627
0.1,5.0,additive,0.18725958018988748
0.01,5.0,multiplicative,0.19146401359332008
0.01,10.0,multiplicative,0.19156574365558007
0.01,1.0,multiplicative,0.1916764940105147
