changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.10683257743327938
0.01,10.0,multiplicative,0.10695280147388254
0.01,5.0,multiplicative,0.10698137445165802
0.01,10.0,additive,0.1070260333748593
0.05,1.0,multiplicative,0.10738375327231306
0.05,10.0,additive,0.10745741920319843
0.05,5.0,additive,0.10746079025005549
0.01,5.0,additive,0.10747203816074727
0.01,1.0,additive,0.10750608677504536
0.05,5.0,multiplicative,0.10777640853604559
0.05,10.0,multiplicative,0.10791363412006558
0.05,1.0,additive,0.12038213039765859
0.1,1.0,multiplicative,0.12839735628409496
0.1,10.0,additive,0.12922732377086424
0.1,5.0,multiplicative,0.132225014574942
0.1,1.0,additive,0.13526895905782219
0.1,10.0,multiplicative,0.14610930507183814
0.1,5.0,additive,0.19080605155474448
