changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08350436361394213
0.05,10.0,multiplicative,0.08353475378635991
0.05,1.0,multiplicative,0.08372215981592261
0.01,10.0,multiplicative,0.0838049570971276
0.01,5.0,multiplicative,0.08382236870583852
0.01,1.0,multiplicative,0.08385448454629235
0.1,5.0,multiplicative,0.08397545545659754
0.1,10.0,multiplicative,0.08405536155169514
0.1,1.0,multiplicative,0.08416787297417543
0.1,5.0,additive,0.08464623788465511
0.1,1.0,additive,0.0846786953903078
0.1,10.0,additive,0.0846805868145922
0.05,10.0,additive,0.08489274596812624
0.05,5.0,additive,0.08492657769699573
0.05,1.0,additive,0.0849314827236419
0.01,10.0,additive,0.08543937868801497
0.01,5.0,additive,0.08544075598610328
0.01,1.0,additive,0.0854510334248337
