state,Q_action_0,Q_action_1,best_action
0,9.206432332086413,6.044612505248593,Q_action_0
1,0.007319939418114051,0.005986584841970366,Q_action_0
2,0.0015601864044243652,0.0015599452033620265,Q_action_0
3,0.0005808361216819946,0.008661761457749353,Q_action_1
4,0.006011150117432088,0.007080725777960455,Q_action_1
5,8.717084794309683,5.5901912079515,Q_action_0
6,0.008324426408004218,0.0021233911067827615,Q_action_0
7,0.0018182496720710061,0.001834045098534338,Q_action_1
8,0.0030424224295953774,0.005247564316322379,Q_action_1
9,0.004319450186421158,0.002912291401980419,Q_action_0
10,7.804770024897875,8.272333672280501,Q_action_1
11,0.0029214464853521815,0.003663618432936917,Q_action_1
12,0.004560699842170359,0.007851759613930136,Q_action_1
13,0.0019967378215835973,0.005142344384136116,Q_action_1
14,0.005924145688620425,0.00046450412719997725,Q_action_0
15,7.143152182769303,7.732227292453561,Q_action_1
16,0.0006505159298527952,0.009488855372533333,Q_action_1
17,0.009656320330745594,0.008083973481164611,Q_action_0
18,0.0030461376917337067,0.0009767211400638386,Q_action_0
19,0.006842330265121569,0.004401524937396013,Q_action_0
20,6.247038058381893,6.8897986224624885,Q_action_1
21,0.00034388521115218395,0.009093204020787822,Q_action_1
22,0.0025877998160001693,0.00662522284353982,Q_action_1
23,0.0031171107608941096,0.005200680211778108,Q_action_1
24,0.005467102793432797,0.0018485445552552705,Q_action_0
25,0.009695846277645586,0.007751328233611146,Q_action_0
26,0.009394989415641892,0.008948273504276488,Q_action_0
27,0.005978999788110851,0.009218742350231169,Q_action_1
28,0.000884925020519195,0.001959828624191452,Q_action_1
29,0.00045227288910538066,0.0032533033076326437,Q_action_1
30,8.060837346873374,5.061906895520688,Q_action_0
31,7.917906577544326,4.915665147667696,Q_action_0
32,7.809451575797444,4.843154331733474,Q_action_0
33,0.0014092422497476264,0.008021969807540396,Q_action_1
34,0.0007455064367977082,0.009868869366005173,Q_action_1
35,0.007722447692966574,0.001987156815341724,Q_action_0
36,5.5221171236023996e-05,0.008154614284548342,Q_action_1
37,0.007068573438476171,0.007290071680409873,Q_action_1
38,0.007712703466859458,0.0007404465173409036,Q_action_0
39,0.003584657285442726,0.0011586905952512972,Q_action_0
40,0.008631034258755936,0.006232981268275579,Q_action_0
41,0.003308980248526492,0.0006355835028602363,Q_action_0
42,0.003109823217156622,0.0032518332202674705,Q_action_1
43,0.007296061783380641,0.006375574713552132,Q_action_0
44,0.008872127425763265,0.004722149251619493,Q_action_0
45,5.2725085621367125,7.081848426894351,Q_action_1
46,0.007607850486168974,0.005612771975694962,Q_action_0
47,0.00770967179954561,0.004937955963643908,Q_action_0
48,0.0052273282938199404,0.004275410183585496,Q_action_0
49,0.0002541912674409519,0.0010789142699330445,Q_action_1
50,0.0003142918568673425,0.006364104112637804,Q_action_1
51,0.0031435598107632666,0.005085706911647028,Q_action_1
52,0.009075664739260931,0.0024929222914887497,Q_action_0
53,7.616665754697333,4.617686226550958,Q_action_0
54,0.0022879816549162247,0.0007697990982879299,Q_action_0
55,0.00289751452913768,0.0016122128725400441,Q_action_0
56,0.00929697652342573,0.008081203795644169,Q_action_0
57,7.746033086194184,4.742991735479755,Q_action_0
58,7.618482363700595,4.615372482850291,Q_action_0
59,0.008925589984899777,0.005393422419156507,Q_action_0
60,0.008074401551640626,0.008960912999234932,Q_action_1
61,0.0031800347497186387,0.0011005192452767675,Q_action_0
62,0.002279351625419417,0.004271077886262563,Q_action_1
63,0.008180147659224932,0.008607305832563434,Q_action_1
64,6.952130531190704e-05,0.005107473025775657,Q_action_1
65,0.00417411003148779,0.0022210781047073028,Q_action_0
66,0.001198653673336828,0.0033761517140362797,Q_action_1
67,0.009429097039125192,0.0032320293202075523,Q_action_0
68,0.005187906217433661,0.007030189588951779,Q_action_1
69,0.00363629602379294,0.009717820827209607,Q_action_1
70,5.376937032788634,7.393006350317225,Q_action_1
71,0.004972485058923855,0.0030087830981676967,Q_action_0
72,0.002848404943774676,0.00036886947354532797,Q_action_0
73,0.006095643339798969,0.005026790232288615,Q_action_0
74,0.0005147875124998935,0.0027864646423661145,Q_action_1
75,0.009082658859666538,0.002395618906669724,Q_action_0
76,0.001448948720912231,0.00489452760277563,Q_action_1
