changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,multiplicative,0.10773552000163339
0.01,10.0,multiplicative,0.10774455125207796
0.01,5.0,multiplicative,0.10778939443265882
0.01,10.0,additive,0.1078992471613391
0.01,1.0,additive,0.10806501205165295
0.01,5.0,additive,0.10809523702244216
0.05,1.0,multiplicative,0.10869766241329723
0.05,5.0,multiplicative,0.10871851819405308
0.05,10.0,additive,0.1089657190254185
0.05,10.0,multiplicative,0.10921642656091285
0.1,10.0,multiplicative,0.10952071635086949
0.1,1.0,multiplicative,0.10964950641400226
0.1,5.0,multiplicative,0.10967478397153746
0.05,5.0,additive,0.11277124141041293
0.1,1.0,additive,0.11325763838194457
0.1,5.0,additive,0.11352728603719782
0.05,1.0,additive,0.1139468506706025
0.1,10.0,additive,0.11530308003949623
