changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,1.0,additive,0.1078072120576594
0.01,10.0,additive,0.1078202961226678
0.01,5.0,additive,0.10787658084991229
0.01,1.0,multiplicative,0.10817129216473477
0.01,10.0,multiplicative,0.10820073205199167
0.01,5.0,multiplicative,0.10833886363728967
0.05,5.0,additive,0.11033045226407404
0.1,5.0,additive,0.11034315039985347
0.1,10.0,additive,0.11048874937917878
0.05,10.0,additive,0.1104961074025421
0.05,1.0,additive,0.1105468395427248
0.05,1.0,multiplicative,0.11081854536277863
0.05,5.0,multiplicative,0.110928614272084
0.1,5.0,multiplicative,0.1111807533386566
0.05,10.0,multiplicative,0.11136140623797795
0.1,1.0,multiplicative,0.11139697426579037
0.1,1.0,additive,0.11166399951737327
0.1,10.0,multiplicative,0.11188813965903481
