changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.17842661475234078
0.01,10.0,additive,0.17862957717504976
0.01,1.0,additive,0.1814047818270697
0.01,10.0,multiplicative,0.18453365797184293
0.01,5.0,multiplicative,0.18455061756042768
0.01,1.0,multiplicative,0.18472462429171804
0.05,5.0,multiplicative,0.19024563991565602
0.05,1.0,multiplicative,0.19042279131405612
0.05,10.0,multiplicative,0.19161576875679262
0.1,1.0,multiplicative,0.19823120114480522
0.1,10.0,multiplicative,0.19840066103413928
0.1,5.0,multiplicative,0.19971588979829835
0.05,1.0,additive,0.19973434012235192
0.05,10.0,additive,0.20863945172173898
0.05,5.0,additive,0.20934150974454627
0.1,5.0,additive,0.2218940130651435
0.1,1.0,additive,0.23037955855354245
0.1,10.0,additive,0.2360388083373956
