changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19092505719137176
0.01,10.0,additive,0.1911844568253661
0.01,1.0,additive,0.19136831442813942
0.05,5.0,multiplicative,0.19861545143136022
0.05,1.0,multiplicative,0.19909517077478864
0.01,10.0,multiplicative,0.19955942407582805
0.01,5.0,multiplicative,0.19968494655918062
0.05,10.0,multiplicative,0.19972125687683903
0.01,1.0,multiplicative,0.1998022348312015
0.05,1.0,additive,0.2000971757237001
0.05,5.0,additive,0.20103665587973032
0.05,10.0,additive,0.20368805247201352
0.1,5.0,additive,0.21178267331451558
0.1,10.0,additive,0.21197565101222796
0.1,1.0,additive,0.21294071075298396
0.1,1.0,multiplicative,0.2134322048592293
0.1,5.0,multiplicative,0.2135711417620295
0.1,10.0,multiplicative,0.21429430221309875
