changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19067669328304676
0.01,10.0,additive,0.19075581246267395
0.01,1.0,additive,0.19081798534073147
0.01,5.0,multiplicative,0.1941036955845705
0.01,10.0,multiplicative,0.19410739949015698
0.01,1.0,multiplicative,0.19412805777633318
0.05,10.0,multiplicative,0.19655260622131587
0.05,1.0,multiplicative,0.19705752850166727
0.05,5.0,multiplicative,0.19779653342753986
0.05,10.0,additive,0.1999179924270215
0.05,1.0,additive,0.20178206010936242
0.05,5.0,additive,0.203062808703004
0.1,1.0,multiplicative,0.20860906868351836
0.1,10.0,multiplicative,0.2135675173464114
0.1,5.0,multiplicative,0.2143765826680526
0.1,10.0,additive,0.21530525619362953
0.1,5.0,additive,0.21563708240123317
0.1,1.0,additive,0.2181416341008623
