changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,multiplicative,0.1078269630187407
0.01,1.0,multiplicative,0.10788251774243322
0.01,10.0,multiplicative,0.10814390862796569
0.05,5.0,multiplicative,0.10883292586987854
0.05,1.0,multiplicative,0.10886841863543559
0.05,10.0,multiplicative,0.10887040470447815
0.1,5.0,multiplicative,0.10926015057477703
0.1,10.0,multiplicative,0.10955420619453721
0.01,5.0,additive,0.10983458948249607
0.01,10.0,additive,0.10984689231348915
0.01,1.0,additive,0.11002388283237878
0.05,5.0,additive,0.11090698314416099
0.05,10.0,additive,0.11103491770534538
0.05,1.0,additive,0.11105182077441561
0.1,10.0,additive,0.11148875850801002
0.1,5.0,additive,0.11151063048808744
0.1,1.0,additive,0.11164669979383272
0.1,1.0,multiplicative,0.11858936610336401
