changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,additive,0.10749439248252976
0.01,1.0,additive,0.10751211478130308
0.01,5.0,additive,0.10757537569352572
0.01,1.0,multiplicative,0.1079234309287695
0.01,10.0,multiplicative,0.10795733930295684
0.01,5.0,multiplicative,0.1081132663956396
0.1,5.0,additive,0.1103561567181184
0.05,5.0,additive,0.11037863548128075
0.1,10.0,additive,0.11050931195158259
0.05,10.0,additive,0.11057099469678196
0.05,1.0,additive,0.11064216870782365
0.05,1.0,multiplicative,0.1109975821304242
0.05,5.0,multiplicative,0.11112612324713944
0.1,5.0,multiplicative,0.11137133179364335
0.1,1.0,multiplicative,0.11164048006702706
0.05,10.0,multiplicative,0.11164505823297177
0.1,1.0,additive,0.11191928963572761
0.1,10.0,multiplicative,0.11222986706048396
