changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.1276990220146919
0.05,1.0,multiplicative,0.1278190028620571
0.1,1.0,multiplicative,0.13468766423777428
0.1,10.0,multiplicative,0.1420611861998025
0.01,10.0,multiplicative,0.14306979199523562
0.01,5.0,multiplicative,0.14337581921822928
0.01,1.0,multiplicative,0.14360473223547318
0.1,5.0,multiplicative,0.1452834995275188
0.05,5.0,multiplicative,0.1510435677521533
0.01,5.0,additive,0.153523895086711
0.01,1.0,additive,0.1536102358576957
0.01,10.0,additive,0.15364809830183168
0.05,1.0,additive,0.16078872249801382
0.05,10.0,additive,0.16165380219759487
0.05,5.0,additive,0.16170454861994354
0.1,5.0,additive,0.17506374269254177
0.1,1.0,additive,0.17599423074828674
0.1,10.0,additive,0.17708945421721733
