changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.12836699640618812
0.05,1.0,multiplicative,0.12910311544416625
0.1,1.0,multiplicative,0.13269155976557323
0.1,10.0,multiplicative,0.1395532733628117
0.1,5.0,multiplicative,0.14253359387595183
0.01,10.0,multiplicative,0.14351014043833207
0.01,5.0,multiplicative,0.1437175855586771
0.01,1.0,multiplicative,0.14397967197662315
0.05,5.0,multiplicative,0.14971513739015532
0.01,5.0,additive,0.1509609198712518
0.01,10.0,additive,0.1510608641804773
0.01,1.0,additive,0.15112205685328273
0.05,1.0,additive,0.15785023594657088
0.05,10.0,additive,0.15865640238136122
0.05,5.0,additive,0.15876452186735926
0.1,5.0,additive,0.1709776493135003
0.1,1.0,additive,0.17182172096739648
0.1,10.0,additive,0.1729095677121034
