changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08517191302095306
0.05,10.0,multiplicative,0.08517246164300336
0.05,1.0,multiplicative,0.0851740879426408
0.1,1.0,additive,0.08555052540487415
0.1,10.0,additive,0.0855620506811547
0.1,5.0,additive,0.08556481604183126
0.05,5.0,additive,0.08563271246814406
0.05,1.0,additive,0.08564783985797196
0.01,10.0,multiplicative,0.08564885434286784
0.05,10.0,additive,0.08565682807767251
0.01,5.0,multiplicative,0.0856691394307303
0.01,1.0,multiplicative,0.08567071992106684
0.1,10.0,multiplicative,0.08571209760476649
0.1,1.0,multiplicative,0.08571338825351542
0.1,5.0,multiplicative,0.08572912727178257
0.01,1.0,additive,0.0864147592603493
0.01,10.0,additive,0.08645564917239167
0.01,5.0,additive,0.08649124331409562
