changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,multiplicative,0.13340099949140605
0.01,1.0,multiplicative,0.13360180246151987
0.01,5.0,multiplicative,0.13384393753341262
0.01,10.0,additive,0.1365253449312934
0.01,1.0,additive,0.13660118584734898
0.01,5.0,additive,0.13672091575814588
0.05,5.0,additive,0.13704848989368051
0.05,1.0,additive,0.13706335141198528
0.1,1.0,additive,0.13787468472147046
0.05,10.0,multiplicative,0.14226323805292648
0.1,10.0,additive,0.14278476498617365
0.05,1.0,multiplicative,0.14286060848611354
0.05,5.0,multiplicative,0.14337119467331852
0.05,10.0,additive,0.1445059210988692
0.1,1.0,multiplicative,0.14955330192660976
0.1,5.0,multiplicative,0.1544688451723526
0.1,10.0,multiplicative,0.15741434434356052
0.1,5.0,additive,0.21026397082535084
