changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.10703332579290564
0.05,10.0,multiplicative,0.10707845924627707
0.05,1.0,multiplicative,0.10716042554947594
0.01,1.0,multiplicative,0.1074207348635688
0.01,5.0,multiplicative,0.10756062774601209
0.01,10.0,multiplicative,0.10756069548289608
0.01,10.0,additive,0.10833796105857167
0.01,5.0,additive,0.10834801275070648
0.01,1.0,additive,0.10836370010010436
0.05,1.0,additive,0.10856753046801398
0.1,1.0,multiplicative,0.10882392277373922
0.1,10.0,multiplicative,0.10899549670567413
0.05,5.0,additive,0.11034435631278215
0.05,10.0,additive,0.11084293866779832
0.1,5.0,multiplicative,0.110870164848511
0.1,5.0,additive,0.11110231833064713
0.1,1.0,additive,0.1112481236530499
0.1,10.0,additive,0.11174120778505205
