changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.13295222931223794
0.05,1.0,multiplicative,0.13344747658883277
0.05,5.0,multiplicative,0.1406861394745525
0.1,1.0,multiplicative,0.1410081802110646
0.1,10.0,multiplicative,0.14453355735608892
0.1,5.0,multiplicative,0.1455371981840525
0.01,10.0,multiplicative,0.1465698992261057
0.01,1.0,multiplicative,0.14681209941432785
0.01,5.0,multiplicative,0.1469627709256611
0.01,1.0,additive,0.14726533662135757
0.01,5.0,additive,0.14770867043731384
0.01,10.0,additive,0.14801950063476896
0.05,1.0,additive,0.15348278651880648
0.05,10.0,additive,0.154346943534852
0.05,5.0,additive,0.15487156708548727
0.1,5.0,additive,0.17113787568091365
0.1,1.0,additive,0.17239358939217936
0.1,10.0,additive,0.17352660432128925
