changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,additive,0.14715804630459126
0.01,5.0,additive,0.14799360652204344
0.01,1.0,additive,0.14889180108693187
0.05,5.0,additive,0.15603537464332604
0.05,10.0,additive,0.1568293477747979
0.05,1.0,additive,0.15698641246198305
0.05,1.0,multiplicative,0.1597287206655468
0.05,10.0,multiplicative,0.16163078081807955
0.05,5.0,multiplicative,0.1642187048531518
0.1,1.0,multiplicative,0.16801413075801072
0.01,10.0,multiplicative,0.16850203392098537
0.01,5.0,multiplicative,0.16856321706604613
0.01,1.0,multiplicative,0.16884642907002714
0.1,10.0,multiplicative,0.17103923306095217
0.1,5.0,multiplicative,0.17139705801294258
0.1,5.0,additive,0.18184071749916975
0.1,10.0,additive,0.23944944703508927
0.1,1.0,additive,0.27552298390189756
