changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.18190489269226323
0.01,1.0,additive,0.18213288540275022
0.01,10.0,additive,0.18232262785438252
0.05,10.0,multiplicative,0.18627309069119707
0.1,5.0,multiplicative,0.18641423818222105
0.05,5.0,multiplicative,0.18661764678856996
0.1,1.0,multiplicative,0.18665462378450118
0.1,10.0,multiplicative,0.18695007291112736
0.05,10.0,additive,0.18711286643490527
0.05,1.0,multiplicative,0.18823977456792707
0.05,5.0,additive,0.19449204429337733
0.1,5.0,additive,0.19607823863021576
0.01,5.0,multiplicative,0.19646334222796996
0.01,10.0,multiplicative,0.19649620563725917
0.1,10.0,additive,0.19660892842002597
0.01,1.0,multiplicative,0.1966165903790504
0.1,1.0,additive,0.19729597835077203
0.05,1.0,additive,0.19745714769633912
