changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08219481769393745
0.05,1.0,multiplicative,0.08219835394357994
0.05,10.0,multiplicative,0.08222215523899186
0.01,5.0,multiplicative,0.0822525871899799
0.01,10.0,multiplicative,0.08227287136371997
0.01,1.0,multiplicative,0.08229102424017425
0.1,5.0,multiplicative,0.08264576817165886
0.1,10.0,multiplicative,0.08269247958215464
0.1,1.0,multiplicative,0.0827276754333524
0.05,10.0,additive,0.08515303923820722
0.1,5.0,additive,0.08520119057235193
0.1,1.0,additive,0.08520636353460583
0.05,5.0,additive,0.08523330598494792
0.05,1.0,additive,0.0852333407339791
0.1,10.0,additive,0.08523850365942559
0.01,10.0,additive,0.08546807656998516
0.01,1.0,additive,0.08549529636090908
0.01,5.0,additive,0.08549973849012106
