changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08553643909005362
0.05,1.0,multiplicative,0.08554493797771721
0.05,10.0,multiplicative,0.08555816635315992
0.01,5.0,multiplicative,0.08574291611624175
0.01,10.0,multiplicative,0.08576253084565566
0.01,1.0,multiplicative,0.08576878587912232
0.1,5.0,multiplicative,0.08583449626221261
0.1,10.0,multiplicative,0.08586632934609574
0.1,1.0,multiplicative,0.08589547463111911
0.1,5.0,additive,0.08720109376596065
0.1,1.0,additive,0.08720963439808972
0.05,10.0,additive,0.08721201189206083
0.1,10.0,additive,0.08723325236752626
0.05,5.0,additive,0.08727316287616314
0.05,1.0,additive,0.08727418212050904
0.01,10.0,additive,0.08752502596767224
0.01,1.0,additive,0.08755650422202381
0.01,5.0,additive,0.08757607482497427
