changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.1,5.0,multiplicative,0.18088305545090264
0.1,10.0,multiplicative,0.1816951928164911
0.1,1.0,multiplicative,0.18257598618028148
0.05,5.0,multiplicative,0.18769528268673305
0.05,1.0,multiplicative,0.18785603741071297
0.01,1.0,additive,0.18800223743160796
0.01,5.0,additive,0.188303866477054
0.05,10.0,multiplicative,0.18836297108663524
0.01,10.0,additive,0.18851369503290763
0.1,1.0,additive,0.19578286928505395
0.1,10.0,additive,0.19581416266772217
0.1,5.0,additive,0.19600494686236744
0.05,10.0,additive,0.1970779952124028
0.05,5.0,additive,0.19708508122349205
0.05,1.0,additive,0.19728287989744414
0.01,5.0,multiplicative,0.2220510998734096
0.01,10.0,multiplicative,0.22228839746966655
0.01,1.0,multiplicative,0.22256634762262936
