changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.082979397018108
0.05,1.0,multiplicative,0.08298026507422364
0.05,10.0,multiplicative,0.0829811644191495
0.01,10.0,multiplicative,0.08338993121957866
0.01,1.0,multiplicative,0.08341373548981335
0.01,5.0,multiplicative,0.08341419967202092
0.1,1.0,multiplicative,0.08347357973228925
0.1,10.0,multiplicative,0.08347383281722497
0.1,5.0,multiplicative,0.083491860101511
0.1,10.0,additive,0.08351864235096096
0.1,1.0,additive,0.08351897448266718
0.1,5.0,additive,0.08352523162264498
0.05,5.0,additive,0.08357139163379622
0.05,1.0,additive,0.08358606789586889
0.05,10.0,additive,0.08359015408992085
0.01,1.0,additive,0.08425044072044882
0.01,10.0,additive,0.08428225895963708
0.01,5.0,additive,0.08431476168001749
