changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19284311020754955
0.01,10.0,additive,0.19307139841804222
0.01,1.0,additive,0.1934766504514039
0.05,5.0,multiplicative,0.19864930834255567
0.05,1.0,multiplicative,0.1989864987996817
0.05,1.0,additive,0.1993402776053281
0.01,10.0,multiplicative,0.1996585378597445
0.05,10.0,additive,0.1997655465705117
0.05,10.0,multiplicative,0.19976733787513518
0.01,5.0,multiplicative,0.1998509585223115
0.05,5.0,additive,0.19987540552124075
0.01,1.0,multiplicative,0.20039624346669616
0.1,1.0,multiplicative,0.21704450669549458
0.1,5.0,multiplicative,0.21948873452471165
0.1,10.0,additive,0.22018917000222454
0.1,10.0,multiplicative,0.22068132374892563
0.1,5.0,additive,0.2210289870654504
0.1,1.0,additive,0.22199351276943505
