changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.08491131761756181
0.05,5.0,multiplicative,0.08494154847291265
0.05,1.0,multiplicative,0.08494525779870256
0.1,1.0,multiplicative,0.08506656183411233
0.1,10.0,multiplicative,0.08507736887059263
0.1,5.0,multiplicative,0.08509245653367586
0.01,10.0,multiplicative,0.0853440432760351
0.01,1.0,multiplicative,0.08536041366971013
0.01,5.0,multiplicative,0.08537414268266706
0.1,1.0,additive,0.08588287043607118
0.1,5.0,additive,0.08588565350430206
0.1,10.0,additive,0.08589081007866574
0.05,1.0,additive,0.08602677721470478
0.05,10.0,additive,0.08605859045206112
0.05,5.0,additive,0.08609558550914742
0.01,10.0,additive,0.08632791396225584
0.01,5.0,additive,0.08634848308393966
0.01,1.0,additive,0.08635588119895153
