changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.10742987955375947
0.05,10.0,multiplicative,0.10748350057021688
0.05,1.0,multiplicative,0.10755697805881201
0.01,1.0,multiplicative,0.10765584930214747
0.01,5.0,multiplicative,0.10778832505320327
0.01,10.0,multiplicative,0.10779110768733859
0.01,10.0,additive,0.10852190385259354
0.01,5.0,additive,0.1085268834463877
0.01,1.0,additive,0.10853943149399087
0.05,1.0,additive,0.10885629996243207
0.1,1.0,multiplicative,0.10922297238442136
0.1,10.0,multiplicative,0.10936529795429374
0.05,5.0,additive,0.11055518136515287
0.05,10.0,additive,0.11102232710352057
0.1,5.0,multiplicative,0.11114696063627641
0.1,5.0,additive,0.11136360880983867
0.1,1.0,additive,0.11149104756020889
0.1,10.0,additive,0.11196500582946932
