changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.19076577220325372
0.01,10.0,additive,0.19089250004873118
0.01,1.0,additive,0.1909804393935177
0.01,10.0,multiplicative,0.19408846261672855
0.01,5.0,multiplicative,0.19412995881417291
0.01,1.0,multiplicative,0.19428417725002267
0.05,10.0,multiplicative,0.19758918825101532
0.05,1.0,multiplicative,0.19888298954633427
0.05,5.0,multiplicative,0.19978768809978578
0.05,1.0,additive,0.2067826797466231
0.05,5.0,additive,0.2078590950548662
0.05,10.0,additive,0.21155058940441546
0.1,5.0,additive,0.2201354602222298
0.1,10.0,additive,0.22054818462943895
0.1,1.0,multiplicative,0.22348063099475196
0.1,1.0,additive,0.22749440569911902
0.1,5.0,multiplicative,0.22781807152257344
0.1,10.0,multiplicative,0.22791979047110292
