changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.08222972571120879
0.05,1.0,multiplicative,0.082241024121174
0.05,5.0,multiplicative,0.08226902944278885
0.1,10.0,multiplicative,0.0824502526041273
0.1,1.0,multiplicative,0.08250859909365241
0.01,10.0,multiplicative,0.08251184627844466
0.01,1.0,multiplicative,0.08252854270597977
0.1,5.0,multiplicative,0.08253187164265229
0.01,5.0,multiplicative,0.08253194306803772
0.1,5.0,additive,0.08265071124705767
0.1,10.0,additive,0.08267135244948691
0.1,1.0,additive,0.08278760976288262
0.05,5.0,additive,0.08285933731064016
0.05,10.0,additive,0.08286391845704537
0.05,1.0,additive,0.08288374725112964
0.01,5.0,additive,0.08391700395717792
0.01,1.0,additive,0.0839286131101191
0.01,10.0,additive,0.08394944595925345
