changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,additive,0.17410334517155834
0.01,1.0,additive,0.1741371596384109
0.01,5.0,additive,0.174465858071034
0.1,1.0,multiplicative,0.17592195416601222
0.1,1.0,additive,0.1759260099575549
0.1,10.0,multiplicative,0.17593055599575663
0.1,5.0,additive,0.17594936974909062
0.1,5.0,multiplicative,0.17597513361785952
0.1,10.0,additive,0.17604323112392045
0.05,5.0,additive,0.17637882204455277
0.05,1.0,additive,0.17641849368663612
0.05,10.0,additive,0.17654611157403516
0.05,10.0,multiplicative,0.17700188189281327
0.05,5.0,multiplicative,0.17710285541891524
0.05,1.0,multiplicative,0.17731417182780662
0.01,5.0,multiplicative,0.17894019821279117
0.01,1.0,multiplicative,0.17984475061443106
0.01,10.0,multiplicative,0.1799103595787647
