changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,10.0,additive,0.1726694899629754
0.01,1.0,additive,0.1727109257043146
0.01,5.0,additive,0.17431169907525265
0.05,5.0,additive,0.17448278806917714
0.05,10.0,additive,0.1747555999529446
0.1,1.0,additive,0.17492935981187363
0.1,5.0,additive,0.17495505196392655
0.1,10.0,additive,0.17496204848319238
0.05,1.0,additive,0.17496589581973304
0.1,1.0,multiplicative,0.1752279147115167
0.1,10.0,multiplicative,0.17526332403986483
0.1,5.0,multiplicative,0.17582800207915275
0.05,10.0,multiplicative,0.17864310152703294
0.05,1.0,multiplicative,0.17893961131817002
0.05,5.0,multiplicative,0.17909758319701136
0.01,5.0,multiplicative,0.18148517960236496
0.01,1.0,multiplicative,0.1840799188550668
0.01,10.0,multiplicative,0.18483154419758938
