changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.01,5.0,additive,0.1797174105306273
0.01,1.0,additive,0.18018246999330284
0.1,5.0,multiplicative,0.18073623102368938
0.01,10.0,additive,0.18074268241172603
0.1,10.0,multiplicative,0.1815284077110831
0.1,1.0,multiplicative,0.18173154044230852
0.05,5.0,multiplicative,0.18383750946132968
0.05,1.0,multiplicative,0.18458196416578582
0.05,10.0,multiplicative,0.18543119349784132
0.1,1.0,additive,0.18877470786316775
0.1,10.0,additive,0.18882196508383384
0.1,5.0,additive,0.18890142025684792
0.05,5.0,additive,0.1898669004121209
0.05,10.0,additive,0.189892230040355
0.05,1.0,additive,0.19010828192582505
0.01,5.0,multiplicative,0.20387959670429373
0.01,10.0,multiplicative,0.20402286971508055
0.01,1.0,multiplicative,0.20417199596835442
