changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,10.0,multiplicative,0.1350128239876613
0.05,5.0,multiplicative,0.13580409634540294
0.05,1.0,multiplicative,0.135842771568367
0.01,1.0,additive,0.14323527081824958
0.01,5.0,additive,0.1437352796039787
0.1,1.0,multiplicative,0.1437935528765493
0.01,10.0,additive,0.1441065395177608
0.1,10.0,multiplicative,0.14559059951675282
0.1,5.0,multiplicative,0.14595397916722094
0.01,10.0,multiplicative,0.14854715920550615
0.01,1.0,multiplicative,0.1486634625369008
0.01,5.0,multiplicative,0.14885692493446442
0.05,1.0,additive,0.1498417344411862
0.05,10.0,additive,0.15071391272130932
0.05,5.0,additive,0.15133389877658682
0.1,5.0,additive,0.17087562745337068
0.1,1.0,additive,0.17236280877508342
0.1,10.0,additive,0.17363886613964738
