changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,rmse
0.05,5.0,multiplicative,0.08191235963159738
0.05,10.0,multiplicative,0.08194639400212993
0.05,1.0,multiplicative,0.08218007719031063
0.01,10.0,multiplicative,0.0822458785248126
0.01,5.0,multiplicative,0.08225901704850559
0.01,1.0,multiplicative,0.08229407371682189
0.1,5.0,multiplicative,0.08250028164673488
0.1,10.0,multiplicative,0.08258516730476931
0.1,1.0,multiplicative,0.08271899544079903
0.1,5.0,additive,0.08347647700480054
0.1,1.0,additive,0.08351700802243879
0.1,10.0,additive,0.08352423529138966
0.05,10.0,additive,0.08372865719332842
0.05,5.0,additive,0.08376909566059085
0.05,1.0,additive,0.08377856614483703
0.01,5.0,additive,0.08444119103148925
0.01,10.0,additive,0.08444493955988133
0.01,1.0,additive,0.08444730390089207
